KE,PE,Etot
94.1893168818, -307.639262796, -213.449945914
96.8908411759, -310.179704246, -213.28886307
93.7046709834, -306.673599949, -212.968928966
86.9302210488, -299.969513574, -213.039292525
90.2935215288, -302.93713127, -212.643609742
99.9208914903, -313.204635537, -213.283744046
103.864322131, -317.232668401, -213.36834627
102.227867202, -315.592045638, -213.364178436
98.8505238799, -312.372370476, -213.521846596
95.1346643193, -309.284599682, -214.149935362
96.1386344563, -309.901494365, -213.762859908
92.4250462876, -306.29673597, -213.871689683
91.1913233265, -304.707206453, -213.515883127
94.6325360898, -308.348442351, -213.715906262
99.0795398192, -312.722492711, -213.642952892
98.2222448484, -311.536414351, -213.314169502
98.6849782171, -312.16054422, -213.475566003
95.2653880277, -309.289148932, -214.023760904
93.7898379447, -307.46546447, -213.675626526
89.2112400524, -303.045343346, -213.834103294
85.3005502977, -299.120586116, -213.820035818
95.0100161486, -308.60954491, -213.599528762
97.1571724401, -310.717082873, -213.559910433
91.6468042184, -305.189593554, -213.542789335
94.8923598424, -308.292167088, -213.399807245
95.8204409464, -309.088450916, -213.268009969
105.990709695, -319.150192935, -213.15948324
112.303457424, -325.190175298, -212.886717874
106.819925445, -319.892361622, -213.072436177
101.731441147, -314.452821547, -212.7213804
95.9654190581, -309.198448924, -213.233029865
95.5959373912, -308.711158213, -213.115220822
100.227334708, -313.667832337, -213.440497629
98.7654295484, -312.282047351, -213.516617803
97.0123293045, -310.562065572, -213.549736268
100.65880651, -314.141922221, -213.48311571
97.7209869546, -311.235281763, -213.514294808
97.7609335699, -310.84010919, -213.07917562
102.357595662, -314.962482379, -212.604886716
104.683372588, -317.291502914, -212.608130327
99.4949552533, -312.655604119, -213.160648866
90.4221631533, -303.413599325, -212.991436172
90.7751227756, -303.696789805, -212.92166703
91.7181796926, -304.957450739, -213.239271046
89.6007910887, -302.395354912, -212.794563823
93.4262508481, -306.587177243, -213.160926395
92.5893649538, -305.901032608, -213.311667654
91.7395695598, -304.97013953, -213.23056997
93.2948625034, -306.056105327, -212.761242823
89.9322212758, -302.448433149, -212.516211874
88.6356175273, -301.235402544, -212.599785017
89.6767332619, -302.309437769, -212.632704507
97.1835293535, -309.671083927, -212.487554573
96.9543750065, -309.548917479, -212.594542472
97.0636454923, -309.539883623, -212.476238131
97.3833107149, -309.541156352, -212.157845637
98.1424473485, -310.69668246, -212.554235111
98.2270840206, -310.943954213, -212.716870192
95.0897505144, -307.918403637, -212.828653123
98.5974624942, -311.388135111, -212.790672617
101.989585499, -315.023160596, -213.033575098
94.3859953759, -306.9397483, -212.553752924
86.5939693123, -298.898551958, -212.304582646
92.9892148543, -305.895138371, -212.905923517
105.16660437, -318.359900447, -213.193296077
107.869607044, -321.302510442, -213.432903397
98.8424121251, -311.760535181, -212.918123056
89.3156063454, -302.33738395, -213.021777604
93.6027928718, -306.876889845, -213.274096973
96.3503558292, -309.734349558, -213.383993729
101.452242274, -314.758430127, -213.306187853
107.270304584, -320.339943496, -213.069638912
108.49538087, -321.404132055, -212.908751186
104.88839556, -317.841442159, -212.953046598
96.9079685025, -309.94494805, -213.036979548
83.9068837425, -297.252070011, -213.345186268
81.6574091929, -294.879330129, -213.221920936
93.4450638887, -306.761598072, -213.316534184
98.0991519783, -311.450021765, -213.350869787
96.8858936891, -310.151639428, -213.265745739
96.9201877266, -310.232008591, -213.311820865
94.1734485454, -307.444752894, -213.271304348
90.6171440835, -303.438197572, -212.821053488
98.2814350993, -311.481212059, -213.19977696
100.252923124, -313.833521964, -213.58059884
105.053306903, -318.999604586, -213.946297683
104.542075226, -318.366730412, -213.824655186
103.461834588, -316.890286501, -213.428451913
101.367501274, -314.804470524, -213.43696925
88.0828002455, -301.699275592, -213.616475347
91.134467061, -304.473013014, -213.338545953
109.164380823, -322.642898815, -213.478517991
109.774966344, -323.483781419, -213.708815075
98.4720984705, -311.981800994, -213.509702524
87.3573799461, -300.57798476, -213.220604814
91.0104120322, -304.598278959, -213.587866927
98.1224533763, -311.356631051, -213.234177675
101.636682241, -315.028068077, -213.391385836
100.043161002, -313.839863301, -213.796702298
87.9413367072, -301.522425496, -213.581088789
87.7527112948, -301.371140185, -213.61842889
101.30016561, -314.97463991, -213.674474299
105.238306345, -318.797424845, -213.559118501
93.4632160271, -306.566721568, -213.103505541
88.9680085826, -302.113513544, -213.145504961
92.3228843778, -306.07362988, -213.750745503
89.2791173532, -303.024608829, -213.745491475
82.9018042707, -296.487739184, -213.585934913
80.4745089588, -294.01086778, -213.536358821
91.5678062402, -305.160322593, -213.592516353
97.0526129664, -310.563848037, -213.51123507
95.7957415376, -309.536911693, -213.741170156
98.589041433, -312.02620258, -213.437161147
94.9840018517, -307.945808505, -212.961806654
86.8308765077, -300.09873797, -213.267861463
88.6973157974, -301.932110837, -213.23479504
95.3779933145, -308.571481587, -213.193488273
102.758365748, -316.076295609, -213.317929861
103.533486046, -316.964244303, -213.430758257
102.706155784, -316.371830847, -213.665675063
102.869219051, -316.148038384, -213.278819333
95.831898686, -308.781624505, -212.949725819
94.4542207623, -307.614744327, -213.160523565
90.0495858287, -303.557996608, -213.50841078
88.6314392875, -302.140690638, -213.50925135
90.74931543, -304.064793368, -213.315477938
92.2472802292, -305.75233948, -213.505059251
99.5045396928, -312.743707878, -213.239168186
99.9997553063, -312.999989563, -213.000234257
96.0869114563, -309.555512824, -213.468601367
100.77807629, -314.886608704, -214.108532415
104.316070622, -318.276711886, -213.960641264
95.3967997485, -309.451774123, -214.054974374
97.3068393613, -310.82400432, -213.517164959
95.1660761587, -308.75803257, -213.591956411
91.9742421866, -305.200650409, -213.226408222
97.526022715, -310.563992829, -213.037970114
103.689003774, -316.808810614, -213.11980684
103.924260782, -316.837188199, -212.912927417
104.289993296, -317.099632399, -212.809639103
95.1863828956, -307.58421601, -212.397833114
92.0192367516, -304.661567622, -212.64233087
92.8495815223, -305.684378443, -212.834796921
97.4254568994, -310.430726384, -213.005269485
94.6280422993, -307.469190665, -212.841148366
88.7936751667, -301.866672597, -213.07299743
88.1501975069, -301.191992579, -213.041795072
83.8758080162, -297.229602896, -213.35379488
87.9352146303, -301.005234454, -213.070019823
105.564012789, -318.645440535, -213.081427746
112.274634486, -325.198759618, -212.924125132
101.546156145, -314.179197916, -212.633041771
96.4735480394, -309.217969698, -212.744421658
105.944539281, -318.664056804, -212.719517523
108.8698301, -322.018303707, -213.148473607
107.680667814, -320.472483263, -212.791815449
102.5572192, -315.388709932, -212.831490732
93.2976816798, -306.010119682, -212.712438002
87.7291323079, -300.629619634, -212.900487326
94.4775819328, -307.28188822, -212.804306287
93.20962793, -306.198751523, -212.989123593
90.0678540867, -303.13935131, -213.071497223
90.194508668, -303.175953422, -212.981444754
100.797860248, -313.874828097, -213.076967849
102.647695213, -316.033684829, -213.385989616
101.017063329, -314.403590214, -213.386526885
100.17191007, -313.789148245, -213.617238174
104.101806209, -317.33447803, -213.232671821
101.790355797, -314.62889472, -212.838538923
90.4652317987, -303.29793978, -212.832707981
85.67936491, -298.821571182, -213.142206272
92.6387876627, -305.164597897, -212.525810234
93.2750248605, -306.22621298, -212.95118812
96.8621904472, -309.701209259, -212.839018812
99.1353857465, -312.213802114, -213.078416367
98.2697854877, -311.185041806, -212.915256318
98.7219912336, -311.674780181, -212.952788947
98.468925114, -311.42447084, -212.955545726
94.8221840952, -307.891115346, -213.068931251
92.1423362904, -305.255564914, -213.113228624
89.2557025299, -302.527405884, -213.271703354
87.0402582879, -300.78000058, -213.739742292
91.8355290807, -305.418621731, -213.58309265
100.934460745, -314.406598846, -213.472138101
102.499268152, -316.328713635, -213.829445483
96.4131410444, -310.321344991, -213.908203947
87.6180880174, -301.755414145, -214.137326128
85.8478652029, -299.708291748, -213.860426545
94.4494180255, -308.001398994, -213.551980969
101.857997155, -315.494300699, -213.636303544
101.048222693, -314.442529734, -213.394307041
96.2321792327, -309.548905994, -213.316726762
91.9906395716, -305.690356656, -213.699717085
99.4762380459, -313.511186332, -214.034948286
99.8121231367, -313.641415037, -213.8292919
95.7700399656, -309.356964547, -213.586924582
94.1957083598, -307.354227251, -213.158518891
91.0566962011, -304.092139503, -213.035443302
86.8511726033, -300.288538423, -213.43736582
80.7936863926, -293.783644806, -212.989958413
85.0182511227, -298.132575317, -213.114324194
93.0304558067, -305.796509563, -212.766053756
91.5490387191, -304.465444177, -212.916405458
92.3490694349, -305.149201965, -212.80013253
93.8944050748, -306.658400391, -212.763995316
92.5945722351, -305.466322076, -212.871749841
97.9041501856, -311.179608641, -213.275458455
104.332529186, -317.724976388, -213.392447202
107.648561612, -320.851377489, -213.202815877
99.0650748903, -312.300447085, -213.235372195
91.3575552932, -304.155246093, -212.7976908
93.2494973707, -306.326432577, -213.076935206
99.9283709098, -312.740951585, -212.812580675
98.4046692833, -311.366303559, -212.961634275
98.8851748416, -311.885383993, -213.000209151
100.179519579, -313.382425592, -213.202906013
95.8595934072, -308.745825991, -212.886232584
85.9678285271, -299.165523557, -213.19769503
82.1728849913, -295.238534614, -213.065649623
98.2249807499, -311.709628488, -213.484647738
107.210699506, -320.499279906, -213.2885804
100.934753153, -313.851205082, -212.916451929
95.5981801946, -308.478348924, -212.880168729
96.6118217457, -309.483573988, -212.871752242
106.559245667, -319.725438936, -213.166193269
106.226062096, -319.306939471, -213.080877375
99.8065994482, -313.205005576, -213.398406128
93.204477642, -306.119582703, -212.915105061
92.9074334276, -305.911567883, -213.004134456
91.4360188461, -304.358887484, -212.922868638
91.8114970967, -305.015428028, -213.203930931
89.6842230246, -303.236794321, -213.552571296
94.8875547299, -308.203836033, -213.316281303
105.206327456, -318.097885707, -212.891558251
103.596920112, -316.796127484, -213.199207371
97.366608369, -310.132270944, -212.765662575
92.1795956998, -304.816982044, -212.637386345
95.2875124801, -307.742388668, -212.454876188
92.5675067207, -304.977913227, -212.410406506
92.3704590816, -304.494674493, -212.124215412
102.170935944, -314.907986383, -212.737050439
99.4550672555, -312.184063838, -212.728996582
92.8671344638, -305.5188261, -212.651691636
87.1611628433, -300.236094686, -213.074931843
91.8839266189, -305.129062176, -213.245135557
94.2229793755, -307.510863394, -213.287884019
88.200792521, -301.554470995, -213.353678474
91.6946171907, -305.170372042, -213.475754851
99.9604102049, -313.485792961, -213.525382756
101.167801832, -314.529867303, -213.362065472
101.171534734, -314.16849874, -212.996964006
105.951403194, -318.841073843, -212.889670649
102.774475976, -315.744109694, -212.969633718
93.1051750096, -306.174403966, -213.069228957
96.6830654266, -309.727772201, -213.044706774
99.3349562807, -311.988817061, -212.653860781
94.0246285699, -306.351644945, -212.327016376
91.5373200099, -304.338634514, -212.801314504
92.0415912764, -305.045362969, -213.003771693
91.5913784362, -304.313953266, -212.72257483
93.4488319025, -306.537678599, -213.088846696
89.0434936164, -302.358938982, -213.315445366
86.8592269392, -299.984196906, -213.124969967
83.0528713146, -296.089657057, -213.036785742
85.9765514591, -298.901209375, -212.924657916
88.7907568105, -302.352160769, -213.561403959
89.7964652516, -303.431189089, -213.634723837
94.1554479096, -308.192072551, -214.036624641
95.8984039912, -309.180797387, -213.282393396
97.2165155143, -310.622708348, -213.406192834
95.2535050163, -308.7774161, -213.523911084
90.6284003091, -304.035971388, -213.407571079
83.4643993614, -297.104187029, -213.639787667
80.7132615766, -294.66645292, -213.953191344
86.8735240605, -300.705193613, -213.831669553
98.0743552201, -311.716367781, -213.642012561
101.624074815, -315.104285842, -213.480211027
99.3294390544, -313.200450528, -213.871011474
98.4360720836, -311.873210941, -213.437138858
100.906134535, -314.108069011, -213.201934475
103.450466054, -316.849953052, -213.399486998
103.741437202, -317.175297497, -213.433860295
107.154536317, -321.262799447, -214.10826313
107.223373398, -321.549010069, -214.325636671
89.7738220787, -303.871736937, -214.097914859
92.1275001782, -306.040300199, -213.91280002
106.302965227, -319.956148995, -213.653183767
102.709603791, -316.423589932, -213.71398614
103.784965482, -317.513097996, -213.728132513
100.373126664, -313.696450243, -213.323323579
94.2892947335, -307.208013881, -212.918719147
96.036440098, -309.361896383, -213.325456285
94.0316714687, -307.236865151, -213.205193682
90.837314751, -304.068263591, -213.23094884
95.6096036405, -309.132525093, -213.522921453
98.3475893397, -311.90980366, -213.562214321
95.3596482878, -308.804082555, -213.444434267
85.0752238547, -298.542982982, -213.467759127
86.9562443482, -300.397354642, -213.441110294
90.4538147544, -303.814673568, -213.360858814
95.0522165235, -309.358843322, -214.306626799
104.039130971, -318.274203353, -214.235072383
105.131532155, -319.36570037, -214.234168215
97.2269201978, -311.254229783, -214.027309585
93.0839608585, -306.831887025, -213.747926167
94.2478608663, -307.970754647, -213.722893781
87.7915935155, -301.502292864, -213.710699349
90.7134951556, -304.706024334, -213.992529179
98.6935573282, -312.81048221, -214.116924882
100.30168897, -314.372902117, -214.071213147
