KE,PE,Etot
154.717663516, -552.558845329, -397.841181813
149.896849072, -547.805674886, -397.908825815
151.931797895, -549.796567274, -397.864769379
151.511360111, -549.324216592, -397.812856482
155.384753187, -553.061942799, -397.677189612
161.473356364, -559.107389269, -397.634032905
164.808112212, -562.353996357, -397.545884145
158.476597578, -556.094381776, -397.617784199
156.221407578, -553.855301959, -397.633894381
157.716373281, -555.331029542, -397.614656261
162.363662268, -560.144033989, -397.780371721
159.748169085, -557.458138891, -397.709969807
163.683812867, -561.44590032, -397.762087454
165.857284883, -563.575410022, -397.71812514
156.349363487, -553.888374485, -397.539010998
157.451971017, -554.93886843, -397.486897413
155.841738185, -553.201437291, -397.359699106
162.341252413, -559.680756603, -397.33950419
167.292430206, -564.835766321, -397.543336116
161.019431482, -558.639584556, -397.620153073
156.478699704, -554.195127693, -397.716427989
155.416459175, -553.104796253, -397.688337078
155.538381245, -553.306055061, -397.767673816
159.132087422, -556.881565947, -397.749478526
155.41154608, -553.185249781, -397.773703701
148.916230332, -546.611032515, -397.694802183
152.600409239, -550.509858895, -397.909449656
162.823688682, -560.754495682, -397.930807
169.527114668, -567.211991635, -397.684876968
167.014265428, -564.737786542, -397.723521115
157.894478916, -555.803747203, -397.909268287
146.521681317, -544.251430396, -397.729749079
158.654727974, -556.38890605, -397.734178076
163.918905367, -561.480299717, -397.56139435
167.702276237, -565.339781298, -397.637505061
168.376647317, -565.854861431, -397.478214115
169.041571395, -566.557152621, -397.515581226
173.262986379, -570.843209954, -397.580223575
172.005085334, -569.611021369, -397.605936035
155.562732665, -552.943322348, -397.380589683
147.19480067, -544.561734341, -397.366933671
152.114100163, -549.612172285, -397.498072123
153.693975747, -551.384390299, -397.690414552
148.619835323, -546.400502536, -397.780667213
158.753203667, -556.620519779, -397.867316112
166.645444019, -564.359473161, -397.714029142
167.818912072, -565.580058572, -397.7611465
172.276262173, -570.212265213, -397.93600304
173.705185571, -571.500813221, -397.795627649
167.326338217, -565.239520744, -397.913182527
162.86167996, -560.621098523, -397.759418563
162.799253164, -560.524390927, -397.725137763
161.072255749, -558.885004348, -397.8127486
166.850256548, -564.646712654, -397.796456105
165.828886768, -563.542806541, -397.713919772
157.048262717, -554.811520705, -397.763257988
150.697974407, -548.351943651, -397.653969243
144.888890384, -542.670153891, -397.781263507
140.194261005, -537.831438427, -397.637177423
146.793398418, -544.483699998, -397.69030158
160.57413401, -558.218779533, -397.644645523
155.443514462, -553.143818786, -397.700304324
155.806245398, -553.365663252, -397.559417854
154.081165271, -551.725945946, -397.644780675
148.798286464, -546.431462826, -397.633176362
150.96348455, -548.607540297, -397.644055747
149.288688281, -546.940743824, -397.652055543
141.098162615, -538.691396047, -397.593233433
154.110328311, -551.880232306, -397.769903995
158.896896716, -556.597004796, -397.70010808
157.724883076, -555.267919597, -397.543036521
155.113499881, -552.459231489, -397.345731608
154.278208864, -551.740193934, -397.46198507
164.795111986, -562.254498116, -397.45938613
171.111654447, -568.653526508, -397.541872061
159.890324791, -557.317434213, -397.427109422
162.367828229, -559.688667151, -397.320838922
163.557838176, -560.772027084, -397.214188908
156.574933049, -553.904955483, -397.330022435
165.037604468, -562.426543901, -397.388939433
161.763475202, -559.087095391, -397.323620189
155.310959633, -552.792316401, -397.481356767
171.211261444, -568.667867114, -397.45660567
175.416783661, -572.865022438, -397.448238777
165.825061659, -563.146587582, -397.321525923
150.697962441, -548.077842689, -397.379880248
145.078492616, -542.5533325, -397.474839885
146.32805295, -543.599858952, -397.271806002
154.032429821, -551.314709852, -397.282280031
157.580887623, -554.649744, -397.068856377
155.392753566, -552.468468589, -397.075715023
151.936715661, -548.977929932, -397.041214272
161.530895929, -558.742827705, -397.211931776
153.548057409, -550.695734109, -397.1476767
156.074439771, -553.423809267, -397.349369495
163.038708315, -560.242226714, -397.203518399
162.436086841, -559.56786135, -397.131774509
165.709316586, -563.043146302, -397.333829715
154.077575256, -551.546526389, -397.468951132
147.698758184, -545.194568775, -397.495810591
153.364183235, -550.822687132, -397.458503896
159.304888285, -556.892108026, -397.587219741
162.697858141, -560.42150423, -397.723646089
163.684556301, -561.498628647, -397.814072346
154.996033032, -552.761473709, -397.765440678
147.604334393, -545.089209551, -397.484875158
147.016128156, -544.586994328, -397.570866172
147.239716288, -544.870469303, -397.630753015
145.954343237, -543.421912254, -397.467569017
152.317007714, -549.708768929, -397.391761215
157.97586388, -555.414582557, -397.438718676
165.552188163, -563.201444583, -397.64925642
162.43558855, -559.969084785, -397.533496235
165.182973211, -562.801152596, -397.618179385
166.067415373, -563.597508942, -397.530093569
164.694112694, -562.190071374, -397.49595868
166.136627585, -563.805689747, -397.669062162
162.011470389, -559.89102178, -397.879551391
156.976260416, -555.06744103, -398.091180614
160.539353808, -558.589976354, -398.050622546
156.748037064, -554.858727749, -398.110690685
156.870711159, -554.93827333, -398.067562171
162.627276113, -560.516857431, -397.889581318
155.675992762, -553.5475899, -397.871597138
155.820359766, -553.511258783, -397.690899017
164.724492623, -562.565691037, -397.841198414
164.982453181, -562.593021434, -397.610568253
161.992806165, -559.5006811, -397.507874935
154.214010162, -551.758300955, -397.544290793
160.28512962, -557.883024396, -397.597894776
165.844245408, -563.266036355, -397.421790948
158.483750606, -555.937687942, -397.453937337
152.095002102, -549.402398939, -397.307396838
159.23285775, -556.66063134, -397.42777359
168.318815039, -565.686316745, -397.367501706
163.033325417, -560.357679275, -397.324353858
146.56914059, -543.992725743, -397.423585153
143.32772312, -540.894069819, -397.566346699
151.156352013, -548.565844051, -397.409492039
152.008511887, -549.203038405, -397.194526519
152.60907436, -549.893614918, -397.284540558
147.553219197, -544.950156351, -397.396937155
150.29122038, -547.634282695, -397.343062315
160.336691293, -557.675749754, -397.339058461
157.18671223, -554.60100883, -397.4142966
137.778162823, -535.302072098, -397.523909276
130.274676856, -527.812296749, -397.537619893
154.287763289, -551.518667826, -397.230904537
170.356850958, -567.754820075, -397.397969117
162.065778638, -559.448747908, -397.38296927
151.362572931, -548.845390064, -397.482817133
145.731282284, -543.29649341, -397.565211126
158.803106687, -556.188941657, -397.38583497
169.943668317, -567.201818826, -397.258150509
159.013981676, -556.131801324, -397.117819648
148.958531582, -546.177509218, -397.218977637
154.888467547, -552.2754945, -397.387026952
161.940207204, -559.344873936, -397.404666731
159.643247062, -557.020512336, -397.377265273
147.260261084, -544.449551794, -397.189290711
139.789423608, -536.996962024, -397.207538416
158.581465895, -555.930481045, -397.349015151
160.820759654, -558.213436265, -397.392676611
154.365426901, -551.532297493, -397.166870591
157.343604819, -554.513115756, -397.169510937
151.103532768, -548.269669052, -397.166136284
141.398070254, -538.54258504, -397.144514786
143.313323735, -540.753484211, -397.440160476
153.374292582, -550.989744915, -397.615452333
158.230010304, -555.819186939, -397.589176635
163.570247472, -561.349497414, -397.779249942
159.675758371, -557.71255474, -398.036796368
148.230038273, -546.231411771, -398.001373498
154.609003963, -552.497815629, -397.888811666
162.354164916, -560.03001593, -397.675851015
154.616049322, -552.157648016, -397.541598695
157.336552149, -554.838058949, -397.5015068
161.447771109, -558.850501321, -397.402730212
158.251113122, -555.578559297, -397.327446175
152.744508555, -550.055600644, -397.311092089
151.330711742, -548.540769023, -397.210057281
157.217455832, -554.392475044, -397.175019212
160.817235965, -557.965078811, -397.147842846
162.099237456, -559.370450016, -397.27121256
161.330209069, -558.527814881, -397.197605812
156.060218356, -553.401025725, -397.34080737
158.358728431, -555.67620375, -397.317475319
162.331312758, -559.661063223, -397.329750465
161.79652792, -559.139006378, -397.342478458
149.172743067, -546.663543879, -397.490800811
146.606346221, -544.128827362, -397.522481141
144.163934825, -541.636641301, -397.472706476
145.811341224, -543.302670474, -397.49132925
160.677798048, -558.207992248, -397.530194199
171.578963601, -569.031418963, -397.452455362
168.491302917, -566.001052063, -397.509749145
165.440104277, -563.015092197, -397.57498792
156.790512313, -554.322440365, -397.531928051
160.921651373, -558.445142234, -397.523490861
169.955749321, -567.582144237, -397.626394916
160.045165717, -557.781983446, -397.736817729
153.337722738, -550.899979665, -397.562256927
161.646438334, -559.307697191, -397.661258857
162.83367541, -560.47777859, -397.64410318
147.182910757, -544.672220036, -397.489309279
146.613473819, -544.071826431, -397.458352612
153.652767892, -551.139118516, -397.486350624
162.189491633, -559.925000144, -397.735508512
169.664014421, -567.247433594, -397.583419173
164.125231963, -561.854187666, -397.728955703
165.0435621, -562.632729348, -397.589167247
160.605046081, -558.240066262, -397.635020181
158.875009551, -556.421524526, -397.546514976
163.441858147, -561.037949416, -397.596091269
163.922663353, -561.621917378, -397.699254024
154.863001256, -552.626480983, -397.763479727
149.127094649, -546.949139075, -397.822044426
150.331522019, -547.857909104, -397.526387085
152.269049848, -549.807803058, -397.53875321
156.400130747, -553.691498747, -397.291368
157.191638532, -554.399157835, -397.207519303
150.462899331, -547.663522402, -397.200623072
151.197001353, -548.531428642, -397.334427289
160.633184392, -558.126170123, -397.49298573
153.273522228, -550.816189594, -397.542667366
157.957187484, -555.425507518, -397.468320034
163.369280306, -560.822780749, -397.453500443
158.683190764, -556.154349123, -397.471158359
163.093637248, -560.732692353, -397.639055105
152.523767771, -550.187974675, -397.664206904
146.707235708, -544.318260911, -397.611025203
160.771732492, -558.393208897, -397.621476405
172.691335739, -570.378229387, -397.686893648
170.155289751, -567.754022672, -397.598732921
163.90426193, -561.739565455, -397.835303525
169.60814983, -567.182682124, -397.574532295
165.658077333, -563.191638534, -397.533561201
151.388881177, -548.877006032, -397.488124855
149.366672758, -546.890582349, -397.523909591
155.601476029, -553.1103683, -397.508892271
162.196866073, -559.686510761, -397.489644688
155.18994613, -553.008092234, -397.818146104
148.464460198, -546.188126051, -397.723665853
146.947405398, -544.581006975, -397.633601577
147.900582232, -545.46883412, -397.568251887
147.950113237, -545.533488333, -397.583375096
160.686534664, -558.202873686, -397.516339022
166.60558578, -564.207054409, -397.601468628
163.637636544, -561.428036242, -397.790399697
172.638227721, -570.541338097, -397.903110376
174.763506701, -572.686768356, -397.923261655
164.865741148, -562.673164026, -397.807422878
165.178333097, -563.119496275, -397.941163178
168.670511476, -566.486104211, -397.815592735
164.645978557, -562.393308758, -397.747330201
153.641891885, -551.466410721, -397.824518836
149.129853433, -546.772664734, -397.642811301
153.840944594, -551.520566568, -397.679621974
156.228863671, -553.992605826, -397.763742155
154.909011394, -552.472784679, -397.563773285
156.810922298, -554.283846111, -397.472923813
155.482685142, -553.171456961, -397.688771819
159.6436749, -557.349081171, -397.705406271
155.961433333, -553.690365569, -397.728932236
160.775440618, -558.361758158, -397.58631754
166.475050109, -563.99268429, -397.517634181
160.656462565, -558.110905168, -397.454442604
152.706904418, -549.902183798, -397.19527938
153.753330121, -551.017539621, -397.2642095
157.338316821, -554.437447298, -397.099130477
165.803559459, -563.119581003, -397.316021544
157.96015448, -555.320464929, -397.360310449
145.131403486, -542.476029637, -397.344626151
146.686228089, -543.933652937, -397.247424848
148.787343452, -546.258743059, -397.471399607
151.149233347, -548.750687148, -397.601453801
159.013183629, -556.540630969, -397.52744734
162.272202147, -559.789376699, -397.517174552
166.217804774, -563.57901221, -397.361207436
159.438188094, -556.734060246, -397.295872152
152.973140996, -550.250171594, -397.277030598
153.465026236, -550.889286727, -397.424260491
151.490248837, -548.816045206, -397.32579637
151.897733191, -549.063936509, -397.166203318
156.320949266, -553.540649628, -397.219700362
152.196759506, -549.610254652, -397.413495146
157.79087357, -555.212787469, -397.4219139
